"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene"
"ADAM8",0.27849757233969,-0.0303385171503488,0.257129646893114,0.936371732079533,NA,"ADAM8"
"ADAM9",13.4053477394748,0.370874260228903,0.158450662487952,0.00513025761560727,0.0324744121709015,"ADAM9"
"ADAMDEC1",0.0141014121415707,-0.00161285303957849,0.259794073504731,0.948151630560732,NA,"ADAMDEC1"
"ADAMTS1",8.15652720220688,-0.39190930267963,0.227891372823037,0.022585930724412,0.101230350710305,"ADAMTS1"
"ADAMTS10",0.40869373128333,0.0161891283114601,0.251763830314708,0.719658363703299,NA,"ADAMTS10"
"ADAMTS12",5.4252346159286,-0.0393546668724444,0.181907642298292,0.775203218398852,0.900194226443631,"ADAMTS12"
"ADAMTS13",0.613563352044653,0.0423421198017805,0.250944459429469,0.582851464782412,0.793137401997095,"ADAMTS13"
"ADAMTS14",0.711269560017533,-0.0808023271394704,0.261949295582756,0.326823614310772,0.583809156842798,"ADAMTS14"
"ADAMTS15",1.85997217659748,-0.0176872685363329,0.223199230955622,0.888007767254638,0.950987390913874,"ADAMTS15"
"ADAMTS17",0.0518050821858123,0.011207987004545,0.259116218327217,0.844448069039263,NA,"ADAMTS17"
"ADAMTS19",0.502752280050903,-0.00777690253471769,0.246743826528167,0.934654489193616,0.97196959237435,"ADAMTS19"
"ADAMTS2",0.0620115394070049,-0.00829922111245307,0.259672184205954,0.919723027976557,NA,"ADAMTS2"
"ADAMTS20",0.0154519081835473,-0.00157526883132592,0.259790567015434,0.946992959307401,NA,"ADAMTS20"
"ADAMTS3",0.760444284668964,-0.0280698677809926,0.24361538132327,0.744847104550491,0.883763126675878,"ADAMTS3"
"ADAMTS4",0.024787959933696,0.0107392813991414,0.259407433217723,0.884097574008754,NA,"ADAMTS4"
"ADAMTS5",0.13774572966396,0.00639455378560424,0.258060403957835,0.814065297297441,NA,"ADAMTS5"
"ADAMTS6",0.476439810899182,-0.00626223452900635,0.246923384699471,0.989154375440227,NA,"ADAMTS6"
"ADAMTS7",2.24646124322899,0.120755950082852,0.231971755289996,0.346854376620935,0.60406629461074,"ADAMTS7"
"ADAMTS7P1",0.519726483274156,-0.0744514658167213,0.262541302116515,0.389035789081655,0.644200430396385,"ADAMTS7P1"
"ADAMTS7P3",0.476886614545789,0.00496847994740422,0.247764320883081,0.939760091886376,NA,"ADAMTS7P3"
"ADAMTS7P4",0.258737028297153,-0.025357849364112,0.257443476075744,0.970933114205864,NA,"ADAMTS7P4"
"ADAMTS8",5.34261198988538,-0.103767070884108,0.18857869232515,0.44702606088482,0.695011724171023,"ADAMTS8"
"ADAMTS9",1.2245121828586,-0.219731793726214,0.341602204161738,0.108256962142593,0.299468082831128,"ADAMTS9"
"ADAMTS9-AS1",0.0229624843407544,0.022101306918829,0.26074517975746,0.889364716735422,NA,"ADAMTS9-AS1"
"ADAMTS9-AS2",0.331146139276954,-0.0275601676318561,0.254598353678329,0.819656675871982,NA,"ADAMTS9-AS2"
"ADAMTSL1",0.993870375976338,-0.0298608794876315,0.23840273780629,0.775693951901709,0.900194226443631,"ADAMTSL1"
"ADAMTSL2",0.10387444187265,-0.0186059737738527,0.2599360693966,0.970429711771391,NA,"ADAMTSL2"
"ADAMTSL3",0.0575682313221595,-0.00626008723975922,0.259676329405262,0.920329924591143,NA,"ADAMTSL3"
"ADAMTSL4",5.93917819493218,-0.231939442062211,0.233442498112426,0.133007374018591,0.343372374341007,"ADAMTSL4"
"ADAMTSL4-AS1",0.344409074378994,-0.0321394055880151,0.255046627405946,0.752313013758937,NA,"ADAMTSL4-AS1"
"ADAMTSL4-AS2",0.0433632003284782,-0.00645553929766982,0.259746283215402,0.936166959350994,NA,"ADAMTSL4-AS2"
"ADAMTSL5",6.48677922765121,-1.03534991584325,0.302488074118062,7.05750559651577e-05,0.000869642290986923,"ADAMTSL5"
"ADAP1",0.362536209564742,0.0261131682819519,0.25161134271249,0.705933397892634,NA,"ADAP1"
"ADAP2",0.325810003425074,-0.0638236798765498,0.263097698172172,0.572138064280156,NA,"ADAP2"
"ADAR",6.84822694007559,-0.0401994738780972,0.171729046334737,0.756947646053847,0.889902170146008,"ADAR"
"ADARB1",1.31371709459466,0.0755448662161431,0.243354528375901,0.477118086772405,0.719805214531072,"ADARB1"
"ADAT1",10.8433214254186,-0.126794170567806,0.158063733012071,0.324340682371967,0.58160349557037,"ADAT1"
"ADAT2",0.970378172698431,0.0169484469178615,0.235314707789464,0.866886871478668,0.942799423415726,"ADAT2"
"ADCK1",1.73869497239596,0.0619478200844686,0.232210152465037,0.5924673880904,0.80027994669808,"ADCK1"
"ADCK2",4.04227612782131,0.0492944512878756,0.196353040976107,0.684715180213092,0.851562048463909,"ADCK2"
"ADCK5",3.07767779512748,0.174541996749319,0.245042881454488,0.208111813028002,0.449100294975178,"ADCK5"
"ADCY1",1.85550723217992,-0.146936698715391,0.26424712992388,0.260043309423932,0.514989261331542,"ADCY1"
"ADCY10",0.023197689467185,-0.00290505265578733,0.259758221841501,0.936646148786408,NA,"ADCY10"
"ADCY10P1",0.198546717078,0.0810451846037899,0.272355760777795,0.29789974435521,NA,"ADCY10P1"
"ADCY2",0.0462898213753586,-0.00663936897074259,0.259748751443252,0.935487641431577,NA,"ADCY2"
"ADCY3",0.181634131114656,-0.0402012925596094,0.262186901968556,0.869051867117521,NA,"ADCY3"
"ADCY5",25.4662588170336,-0.0526855650891175,0.109473479805391,0.602208391382991,0.805924550568743,"ADCY5"
"ADCY6",11.8493202766277,-0.369947810275648,0.184124406302218,0.0135371980177354,0.0688683737408526,"ADCY6"
"ADCY6-DT",0.17946425244646,-0.0178550809396624,0.257461673703267,0.980999758136927,NA,"ADCY6-DT"
"ADCY7",0.26202903805424,0.0571899957973915,0.263304155870228,0.378218645133188,NA,"ADCY7"
"ADCY8",0.0366906660758105,-0.00672810681535569,0.259780926321889,0.953441219205502,NA,"ADCY8"
"ADCY9",0.547706127516057,-0.0712449640615433,0.261328306050881,0.426161235777281,0.677236973525618,"ADCY9"
"ADD1",21.9703439183427,0.150825186382308,0.120711683695613,0.155385445551808,0.377701717621327,"ADD1"
"ADD2",11.7233768729162,-0.713422777308028,0.214292277847511,0.000113719407794376,0.00131983751795299,"ADD2"
"ADD3",52.9592663051252,0.506274246505375,0.0797253983066435,4.38521398176682e-11,1.54107198616224e-09,"ADD3"
"ADD3-AS1",0.369677065556427,-0.0462183937068886,0.259085581432793,0.77476809698777,NA,"ADD3-AS1"
"ADGRA2",0.261310833000917,0.00466313823702843,0.253860002912537,0.769350935478307,NA,"ADGRA2"
"ADGRA3",1.73914404697936,0.0408224678960392,0.226085785982149,0.721626617970824,0.870843902277207,"ADGRA3"
"ADGRB2",7.26534242805271,0.0248443196738148,0.166956714721881,0.846013152739906,0.934148804161906,"ADGRB2"
"ADGRB3-DT",0.0417855237702695,-0.0025245284960583,0.259714579350478,0.91085348106811,NA,"ADGRB3-DT"
"ADGRD1",1.73451258410754,-0.0785052687072917,0.23556787632089,0.519033765707905,0.749461009026181,"ADGRD1"
"ADGRE5",0.45400244258038,-0.0998902499601872,0.276705772517662,0.277192080806217,NA,"ADGRE5"
"ADGRF3",0.0390069459857961,0.00920109769701343,0.259232448385449,0.870809358665025,NA,"ADGRF3"
"ADGRG1",0.0730230135693216,-0.0113281844165217,0.259777402986432,0.94605710300819,NA,"ADGRG1"
"ADGRG2",0.0667507804264264,-0.0103374243840066,0.259778764041914,0.949443734801787,NA,"ADGRG2"
"ADGRG6",0.591461834455591,0.0213328372067466,0.246982627055043,0.788781045399389,0.907460140385598,"ADGRG6"
"ADGRL1",7.21225914635005,0.11795965919913,0.173124144137671,0.364482082554047,0.619747422849626,"ADGRL1"
"ADGRL1-AS1",0.358539964785614,0.0158393130339224,0.252836618333876,0.719602377397832,NA,"ADGRL1-AS1"
"ADGRL2",2.08819032160451,0.167316374687188,0.261725762617027,0.199867774375868,0.439220344003981,"ADGRL2"
"ADGRL3",9.18063471464345,-0.362003788160241,0.208749999947548,0.0243856544976749,0.107383940929383,"ADGRL3"
"ADGRL3-AS1",0.269005464068313,0.0662459326483877,0.264233343875388,0.358078343776744,NA,"ADGRL3-AS1"
"ADGRL4",0.337026284054051,-0.105461900002908,0.284204909720455,0.303134173951651,NA,"ADGRL4"
"ADGRV1",0.223330788492702,0.16475373416763,0.331299451767535,0.0744727268106129,NA,"ADGRV1"
"ADH5",61.3061600712408,-0.0800156358951181,0.0792374766649439,0.28380562804771,0.539522303787888,"ADH5"
"ADH5P4",0.163388005649476,-0.0339737609625097,0.26139198832973,0.902174267593809,NA,"ADH5P4"
"ADH6",0.0071941446598672,-0.000114331689852968,0.259840308874536,0.946436737450061,NA,"ADH6"
"ADHFE1",5.65881231107236,-0.213435947534831,0.219939734487546,0.160109626973383,0.384709552511867,"ADHFE1"
"ADI1",55.2397303400439,0.134755694538906,0.0750453083517123,0.057360384142766,0.197712600794559,"ADI1"
"ADIPOR1",53.9369884563046,-0.0590614005196371,0.0826628327199952,0.451539159881224,0.698787997917093,"ADIPOR1"
"ADIPOR2",16.6545457618062,0.553202194855472,0.140174995002835,1.22454131268724e-05,0.000183186138584044,"ADIPOR2"
"ADIRF",0.0127706505114716,-0.00146434628196652,0.259795689759539,0.949396776235139,NA,"ADIRF"
"ADIRF-AS1",0.146533911391272,0.0186317873483605,0.257746369351682,0.682530994176821,NA,"ADIRF-AS1"
"ADISSP",4.62723232151069,-0.0385321849552205,0.191193541064509,0.747003474197323,0.885287156133067,"ADISSP"
"ADK",21.504749260805,-0.052266155085548,0.117390070362842,0.618297373709858,0.812991821581867,"ADK"
"ADM",17.4531685036631,-0.271942451652658,0.150591569241823,0.0295790916080154,0.123544118802947,"ADM"
"ADM2",0.0942589286645006,0.0366040773089262,0.261301047697074,0.648126902242105,NA,"ADM2"
"ADM5",0.0627723451660154,-0.00961606964930937,0.259862749046486,0.973236929047514,NA,"ADM5"
"ADNP",17.9918464019887,0.217521180155689,0.131868898616195,0.0546219996229946,0.191740897672125,"ADNP"
"ADNP-AS1",0.428951793530749,0.0485207301962328,0.256243832157495,0.489697686085089,NA,"ADNP-AS1"
"ADNP2",4.82684810662317,0.0307629308885224,0.187652174852059,0.850913099839403,0.935045655435368,"ADNP2"
"ADO",3.0027121790675,-0.0300229378425386,0.212930203354918,0.820858511841106,0.922792003076949,"ADO"
"ADORA1",2.01579610527609,-0.125612058357974,0.249069458749114,0.325500091434498,0.582730458768649,"ADORA1"
"ADORA2A-AS1",0.238765540717224,-0.0117138829441257,0.256542846411465,0.87613993012748,NA,"ADORA2A-AS1"
"ADORA2B",0.98606280240515,0.0314844825181013,0.238340764442804,0.752307530663014,0.8877948638281,"ADORA2B"
"ADPGK",3.21606779900168,0.0987504729518839,0.216821513006488,0.448215839856011,0.695915522797541,"ADPGK"
"ADPGK-AS1",0.0266977024084338,-0.00216527309705915,0.259749573416663,0.928927054120832,NA,"ADPGK-AS1"
"ADPRH",0.551897155132939,-0.0346610260613237,0.2504226850862,0.702459392693419,0.861125696423037,"ADPRH"
"ADPRHL1",37.9794542569619,-0.657224691284812,0.112469279192168,8.60344584773052e-10,2.49976794942951e-08,"ADPRHL1"
"ADPRM",1.35406478909748,-0.101548590176509,0.254151618891549,0.36705140728923,0.622354953518303,"ADPRM"
"ADPRS",11.4637301997736,0.0483605174445506,0.143504771374272,0.668494697269397,0.842833884757981,"ADPRS"
"ADRA1B",0.463084768027364,-0.130734098835812,0.294940084885068,0.13781565005661,NA,"ADRA1B"
"ADRA1D",0.0494937238914341,0.00625361417340188,0.258945765427691,0.862636776217385,NA,"ADRA1D"
"ADRA2A",0.0166152455346528,0.0114555740897622,0.259558106464412,0.897117004173349,NA,"ADRA2A"
"ADRA2B",0.0639934497135924,-0.0109206233255088,0.259765989572051,0.946901480116489,NA,"ADRA2B"
"ADRA2C",0.110726559280372,0.0334419151704199,0.260599391204997,0.655112388426297,NA,"ADRA2C"
"ADRB1",8.05068123840554,0.11917277617928,0.176982859009815,0.370245562345714,0.625999115692975,"ADRB1"
"ADRB2",1.73081759656216,0.0254762232727864,0.225907119661268,0.82860113918184,0.926633860626375,"ADRB2"
"ADRB3",0.330642945573962,-0.0436212612847746,0.258437444311191,0.803968223398505,NA,"ADRB3"
"ADRM1",59.3911711491813,0.0252680657256481,0.079212502363957,0.763700321508308,0.893865499022447,"ADRM1"
"ADSL",5.72267740920808,-0.224174476496573,0.227318470268196,0.145111837033311,0.36280843038873,"ADSL"
"ADSS1",6.51393492263736,-0.991343356876463,0.304139306837615,0.000130912356322167,0.0015000076091887,"ADSS1"
"ADSS2",3.16127375733015,0.109436851024865,0.221942272812825,0.403058180143985,0.656265627348525,"ADSS2"
"ADTRP",0.0466001561124841,-0.00612272975767757,0.259688326253309,0.92273949232829,NA,"ADTRP"
"AEBP1",2.08986346664832,0.0828267684994753,0.227450085076044,0.500692368963583,0.737008388198297,"AEBP1"
"AEBP2",10.8251947830157,0.194386465375649,0.162349993169905,0.132193087160185,0.341994906346347,"AEBP2"
"AEN",7.5565444320354,-0.110749239057155,0.185717062314273,0.42264825109523,0.6738965733422,"AEN"
"AFAP1",2.41937961337466,0.104214988105102,0.227318954126937,0.406867855599813,0.659689117497512,"AFAP1"
"AFAP1-AS1",0.11811945880792,-0.000508055779808165,0.257986876145422,0.866438524109892,NA,"AFAP1-AS1"
"AFAP1L1",10.424750908092,-0.112164910126029,0.158512954876743,0.381254474947297,0.636141161257763,"AFAP1L1"
"AFAP1L2",0.0222158827958946,0.0116849130129723,0.259467100716266,0.886605617439523,NA,"AFAP1L2"
"AFDN",4.67769047437752,-0.0693233368294759,0.198693582109515,0.590005105006409,0.798499809174443,"AFDN"
"AFDN-DT",0.249724636605146,0.00759998200634654,0.25455548618771,0.759419237501149,NA,"AFDN-DT"
"AFF1",10.3703992420216,0.0149567635807662,0.148582227882818,0.911593274793695,0.9605501280353,"AFF1"
"AFF2",0.0227728410778681,-0.00327026221222991,0.259769010626804,0.942620766885496,NA,"AFF2"
"AFF3",1.67824888122628,0.0383919420228265,0.225647867712921,0.726517485237222,0.873167413237438,"AFF3"
"AFF4",6.84989664301075,0.37336878423271,0.205641989439076,0.0154207835588245,0.076321352460099,"AFF4"
"AFF4-DT",0.0240756195831676,-0.00380100260574694,0.259788056572081,0.947782965969186,NA,"AFF4-DT"
"AFG1L",1.41691165702214,-0.134936448908677,0.264966287195719,0.275968600083492,0.531755630057675,"AFG1L"
"AFG2A",4.58031308518988,0.360292186441509,0.251301212368997,0.0297622127852441,0.124015688137152,"AFG2A"
"AFG2B",0.917104470455027,0.0179458242941963,0.240217909652184,0.847895344588027,0.934881393263486,"AFG2B"
"AFG3L1P",2.9813244084577,-0.133187786819587,0.240452030661266,0.323114781449514,0.580473656322112,"AFG3L1P"
"AFG3L2",33.0777034360903,0.03971590415153,0.0966161029768573,0.661299043555134,0.83911278537238,"AFG3L2"
"AFMID",71.8303904433464,0.343103769153817,0.0676384157602676,1.59212208476643e-07,3.34957992448938e-06,"AFMID"
"AFP",0.0371718424319959,-0.005222699174543,0.259742630640627,0.934447145803064,NA,"AFP"
"AFTPH",5.32978556811282,0.296487473440749,0.242786628515638,0.0605192923311178,0.205337976488078,"AFTPH"
"AFTPH-DT",0.0496527977029648,-0.00639860233155059,0.259692350982029,0.921976652655136,NA,"AFTPH-DT"
"AGA",1.4072504069359,-0.0150602014847451,0.230082333548262,0.878894001780961,0.94657107917516,"AGA"
"AGA-DT",0.144181180771178,-0.0334416902089311,0.261404365829506,0.90532012699252,NA,"AGA-DT"
"AGAP1",7.99083644064932,0.0846720048129353,0.168354966648457,0.510213558407477,0.743455730637534,"AGAP1"
"AGAP1-IT1",0.0249359463543503,0.0150656595979208,0.25979327007036,0.882355602902969,NA,"AGAP1-IT1"
"AGAP10P",0.0410820460754017,-0.00497173352597237,0.259724929085588,0.925906342662654,NA,"AGAP10P"
"AGAP12P",0.062033681591683,0.0194776501986829,0.259797861392545,0.812611300177754,NA,"AGAP12P"
"AGAP14P",0.0306178577751897,-0.00449601372580178,0.259764020289729,0.940974787887132,NA,"AGAP14P"
"AGAP2-AS1",0.0245986767680758,-0.00342124522326089,0.259769815465697,0.94172652408972,NA,"AGAP2-AS1"
"AGAP3",5.96631006375366,0.0189370807563767,0.175982271873051,0.883705598174541,0.94889042482719,"AGAP3"
"AGAP4",0.52703459331688,-0.0714975449469116,0.261355534949915,0.419645571600295,0.671870824166876,"AGAP4"
"AGAP6",0.0790597095668656,0.014975377053216,0.259130492423101,0.795775075569283,NA,"AGAP6"
"AGAP7P",0.274798222246555,0.0399436790187877,0.257009041452268,0.504223214283542,NA,"AGAP7P"
"AGAP9",0.459399461477295,-0.00150758808107538,0.248301741035615,0.994220051226671,NA,"AGAP9"
"AGBL2",0.0123902802891557,-0.00153194379618404,0.259797771160539,0.949774360419841,NA,"AGBL2"
"AGBL3",0.657802944787799,0.163277339910578,0.310792373046788,0.0946491505789107,0.27519781914335,"AGBL3"
"AGBL4",0.043444164756885,-0.00660805477919538,0.259712356146282,0.932069179783305,NA,"AGBL4"
"AGBL5",5.06566221915232,-0.284586664274743,0.256577809106447,0.0896580170078911,0.266034790560443,"AGBL5"
"AGBL5-AS1",0.0902972886002309,-0.0129641012447965,0.259749842544478,0.938961451891424,NA,"AGBL5-AS1"
"AGBL5-IT1",0.204853256790324,0.0427636146281539,0.259936076057398,0.522530307444908,NA,"AGBL5-IT1"
"AGER",0.353589115740408,0.0216201856203985,0.253257177086249,0.678724040870442,NA,"AGER"
"AGFG1",3.03637023894138,-0.290108088874102,0.337210677960854,0.0926445292257833,0.271755845695869,"AGFG1"
"AGFG2",0.953368181106057,0.824697114784567,0.679266796356162,0.00557692891918717,0.034734328085294,"AGFG2"
"AGGF1",3.75591203052765,-0.00271242279763756,0.198252953757707,0.98436226960938,0.994639925624898,"AGGF1"
"AGK",4.39069740662049,-0.105163174538839,0.206061501668622,0.443705086092306,0.692243760928484,"AGK"
"AGK-DT",0.010239569147143,-0.00135362553113755,0.259797674810309,0.950558723077015,NA,"AGK-DT"
"AGL",20.1876785216434,-0.849858917142614,0.163081994290983,2.69681778848627e-08,6.35368250879134e-07,"AGL"
"AGMAT",0.368458725031614,-0.061206360029915,0.262504757452726,0.600246497823414,NA,"AGMAT"
"AGMO",0.0638944067165846,0.00458376315845237,0.258820706354041,0.858592849639864,NA,"AGMO"
"AGO1",13.0031796041467,0.405532127612351,0.151404095587999,0.00171539850284664,0.0132808791165006,"AGO1"
"AGO2",32.5375526272609,0.0403531605279339,0.10174163652667,0.666958353209497,0.842047470318985,"AGO2"
"AGO3",7.58505889322862,0.301014917239367,0.193909571740696,0.0387560736715353,0.150490791006662,"AGO3"
"AGO4",7.20731564532747,0.728544303312761,0.208925263973622,4.06892096604684e-05,0.000533796607652088,"AGO4"
"AGPAT1",25.8951151291233,-0.0741650862442607,0.107448266004726,0.426363733168741,0.677368623184231,"AGPAT1"
"AGPAT2",9.46397688508928,-0.139133901676253,0.168549435470723,0.294610708307013,0.551070074518367,"AGPAT2"
"AGPAT3",8.98845725740289,0.0479141101235194,0.157557429020762,0.701728477242874,0.860771290258563,"AGPAT3"
"AGPAT4",2.3947533544304,0.21444584486856,0.274545620081499,0.134617538512467,0.345919781867923,"AGPAT4"
"AGPAT5",5.39493377813167,-0.812687663410203,0.327324129399326,0.00153144696307642,0.0120344373781789,"AGPAT5"
"AGPS",6.1030345791617,0.18014194347398,0.196323912412526,0.208770749037757,0.450059080473616,"AGPS"
"AGRN",0.230995200210791,0.00399248580618033,0.254379082380087,0.815530440577874,NA,"AGRN"
"AGRP",0.0202965032784806,-0.00249586457302017,0.259778855775401,0.943327182189135,NA,"AGRP"
"AGT",8.06318061874969,-0.613483726753968,0.245837744625141,0.00195054674657614,0.0147297890868394,"AGT"
"AGTPBP1",2.48619837114515,0.21675960755466,0.269341071700626,0.137546883104194,0.350429439426029,"AGTPBP1"
"AGTR1",0.0370726754680986,-0.00568081152627629,0.259765226670889,0.941762172788069,NA,"AGTR1"
"AGTRAP",11.7137490922044,0.177611459409601,0.152036032044503,0.151791998912595,0.372478084322092,"AGTRAP"
"AGXT2",0.0808861839781172,0.0221846959402453,0.259270258109759,0.722558333166125,NA,"AGXT2"
"AHCTF1",1.20168770875216,-0.0369610751052655,0.239141022707171,0.711540471118602,0.866675444587388,"AHCTF1"
"AHCTF1P1",0.0378384000370894,0.0142756203048737,0.25947377517802,0.855130718181441,NA,"AHCTF1P1"
"AHCY",21.5324094587313,-0.0219528468469556,0.116100153904057,0.844185620929576,0.933135701849609,"AHCY"
